Song Name,Genre,Tempo,Beats,Chroma_stft,RSME,Spec_Cent,Spec_BW,Rolloff,ZCR,MFCC
III. Canco de l_hivern,classical,86.1328125,36,0.21851408,0.019623362,563.0219796324562,744.9633326205987,740.0788581777283,0.036565538530379256,-18.603815
Yiruma - Room With A View,classical,184.5703125,82,0.24315156,0.028480893,740.5326243736428,712.5634119667661,1135.9014646925793,0.05458281431404799,-16.361385
Christina Perri - A Thousand Years (PianoCello Cover),classical,50.666360294117645,20,0.2432985,0.061812893,959.9295538045857,901.9508836524803,1600.0903244727167,0.08115030294601393,-15.307734
"Schubert 6 Moments musicaux, Op. 94, D. 780 - No. 1 in C Major (Moderato)",classical,184.5703125,38,0.1945981,0.008196011,739.2814875920208,911.225067351918,1426.866371934259,0.05537797201528638,-25.053034
Madeleine Cocolas - In Distance,classical,39.75360576923077,14,0.23944041,0.050447956,519.3750098192681,608.4569600768484,783.4869290283959,0.04533494884384675,-10.181032
"Andrea Bocelli - Besame Mucho - Live From Lake Las Vegas Resort, USA2006",classical,95.703125,45,0.3699836,0.05972516,1735.3000552656458,1976.0075647601395,3277.4468483939627,0.0841517965121904,-11.685273
Max Richter - November,classical,95.703125,43,0.67991585,0.01776767,1431.3832549669655,2241.5883937034478,3750.3273222837656,0.019211524042182664,-9.8471575
Garofano,classical,172.265625,77,0.15798585,0.038690917,692.8179086334628,582.7087753367794,874.3780460889126,0.0643593991873065,-16.067625
"Idina Menzel, AURORA - Into the Unknown (From Frozen 2)",classical,103.359375,28,0.20193404,0.022058163,1384.3941846954426,1587.9256059941492,2092.512346864116,0.0816933835623065,-17.286043
"Lachen und Weinen, Op. 59 No. 4, D. 777 (Arr. X. van Dijk for String Quartet)",classical,215.33203125,90,0.26947445,0.016457956,1528.9491186694092,1705.1940716024242,2982.731963827883,0.07266509348393962,-20.352745
Berlin String Quartet - Summertime,classical,117.45383522727273,56,0.24612908,0.1264848,1634.559505523892,1892.9704778104071,3322.679908209172,0.07082496855650154,-8.594077
CHAD LAWSON- I Wandered Lonely As A Cloud,classical,215.33203125,82,0.19396247,0.04160349,613.2070426456505,705.4778209871702,833.3366275940887,0.04263579660893963,-14.712215
"Andrea Bocelli, Céline Dion - The Prayer",classical,129.19921875,60,0.3987282,0.033475716,1998.853017876511,1945.1088251438148,3705.5692595963137,0.10330587570143189,-15.361088
Tomorrow,classical,89.10290948275862,43,0.22822182,0.067377046,489.9328974985113,1075.4006932612076,516.9218742441467,0.0220066696497678,-9.488117
"Incantation, Op. 4 No. 1",classical,123.046875,59,0.31867382,0.022587495,807.0776565278233,1070.9975685765887,1502.7575796971748,0.0405757183630031,-15.215646
King Floyd - Groove Me (1971),classical,103.359375,50,0.38170084,0.13727185,2949.29186153411,2605.9261323597025,5818.589815783427,0.15773978690982973,-2.4575052
Gnossienne No. 5,classical,64.599609375,31,0.28181273,0.047159284,496.33943842251625,853.5165878418086,688.8791677752515,0.027320318546826625,-12.158135
Inner Introspection,classical,123.046875,57,0.2256618,0.034192022,752.7917487699947,987.5807582015541,1097.8016950766737,0.05124572187016254,-9.859798
Ludovico Einaudi - Una mattina FULL ALBUM,classical,258.3984375,116,0.20716792,0.053235605,615.8398846876602,841.5639345953048,952.2609084752322,0.03393894821497678,-12.008691
Chad Lawson - Lawson Stay (Audio),classical,129.19921875,60,0.26585662,0.06623179,563.0987452613743,691.644552498794,941.6859724204238,0.03521331692627709,-10.993113
Poplar Fluff,classical,172.265625,84,0.2176206,0.036229394,631.2345721895928,627.6430851193938,1007.1439099385642,0.05064670810758514,-14.691563
Г.Ф. Телеманн Фантазия11 (исп. Ткачук Вадим),classical,107.666015625,38,0.26011914,0.028867863,1406.889436863057,1293.1578888881227,2635.3090646466235,0.0780055751741486,-24.018353
Julia Gjertsen - Okno (Live),classical,172.265625,78,0.2683979,0.014318469,727.2377681891497,808.9325169778378,1276.292282435178,0.051388956075851394,-18.691116
Rosey Chan collaborates with Fredrikson StallardVirtual Design Festival x Rosey ChanDezeen,classical,103.359375,23,0.3396481,0.009682585,1086.9227874281466,1301.3788376471714,2070.8208113631968,0.05544940015479876,-19.942778
Sibelius Karelia suite - Alla marcia,classical,172.265625,85,0.327752,0.020921268,1499.3598949568386,1713.7662678638992,3033.6649891761804,0.0785649066369969,-7.92679
Limor Sharvit (Featuring Milana Zilnik) - Lose You,classical,172.265625,73,0.22328204,0.09009796,1610.9276625384452,2307.6099383796263,3344.4297766906925,0.05274457901993034,-11.891039
In Hope,classical,129.19921875,63,0.32174858,0.12852404,1416.6852105083747,1690.6179981453138,2744.050073771285,0.06120900251547988,-6.104242
Sunday Rain,classical,129.19921875,52,0.23746012,0.16371349,381.54459971300327,488.2692053904726,491.28036262819273,0.025937862809597523,-10.9386015
les enfants dun reve 2002- L_envie.,classical,89.10290948275862,34,0.36847126,0.035414077,1815.4572479876438,2106.721633477796,3819.2019058085816,0.0831468895123839,-9.488018
Stephan Moccio - Nuit Blanche (Visualiser),classical,51.6796875,25,0.2843095,0.0634712,410.9956025866393,749.5501338537143,536.3300902186533,0.02709053913506192,-8.421267
The Frenchman (Piano Solo),classical,135.99917763157896,67,0.2299555,0.08194694,601.5508659387777,596.7910592156283,924.6694086505902,0.04548989877612229,-7.4391856
Jonas Brothers - What A Man Gotta Do (Official Video),classical,112.34714673913044,51,0.27588227,0.069712706,2630.0410343602503,2559.001728747127,5682.290639965896,0.09733614611551858,-8.453894
José Luis Altamirano - Lago,classical,198.76802884615384,87,0.22710271,0.017689249,621.1972789999935,931.6958916748571,961.2775206196787,0.03949787151702786,-12.815024
Barbara Bonney - Ave Maria,classical,89.10290948275862,44,0.2183458,0.032256868,704.8939402180878,843.789193985313,1063.0185720721265,0.04893772373258514,-13.509071
Lambert - Gdansk,classical,135.99917763157896,59,0.2594697,0.078552425,454.83306541822213,931.6799876841513,519.7385238789184,0.02590838452979876,-8.45599
Tour 156 Don Giovanni - David Wilson-Johnson,classical,135.99917763157896,64,0.34407318,0.0787249,1239.9937423850754,1390.0961087399032,2263.661311949739,0.06363453584558823,-6.684792
"And Now ,Juan Maria Solare",classical,161.4990234375,67,0.46819937,0.036024358,1797.207232114636,1906.7824738869485,3363.1629967468075,0.09664378446691177,-14.702871
Melodie (Solo Piano Version),classical,129.19921875,58,0.172818,0.017061194,946.3359908248059,1147.4149436552948,1271.0673140298472,0.06520671076818886,-17.443464
Viktor Valkov- Nenov Miniatures (Recital pt 2),classical,143.5546875,61,0.24414422,0.029582452,852.6225124717685,864.5743567483197,1321.6253416457043,0.061311042714783284,-16.610811
Rubinstein-Chopin-Piano Concerto No.2 (HD),classical,129.19921875,63,0.7061929,0.0015614919,3831.1061980308946,2819.7213144205134,7257.54778126814,0.2518646901606037,-33.38396
"3 Romances sans paroles, Op. 17 No. 3, Andante moderato",classical,58.72691761363637,23,0.2809194,0.019300584,512.562328052729,728.1245763902192,779.3286208397833,0.03440228630514706,-13.964752
Beethoven Concerto pour piano n3 ( Alice Sara Ott Orchestre philharmonique de Radio France),classical,129.19921875,58,0.50333935,0.0026361786,1623.5226681340916,2222.9919020052125,3677.5610956245164,0.05200422068498452,-16.443518
Wonder,classical,30.76171875,13,0.30200562,0.018864578,949.8959629746861,1149.5805834700136,1512.5241873065015,0.06984916190982972,-16.893576
AIR- Eternal Desolation After Movie - 20102012,classical,86.1328125,40,0.528386,0.19292589,2826.2761599767264,2594.306464611135,5741.631947803792,0.14049008018092105,4.815493
"Andrea Bocelli, Matteo Bocelli - Fall On Me",classical,56.17357336956522,23,0.2189215,0.021756716,974.4769524284736,1186.0078868928963,1939.8049369315984,0.041798689047987614,-18.19418
Dirk Maassen - Fjara (Official Video),classical,107.666015625,52,0.21447603,0.039827194,1534.9739881051687,1688.5736219840514,2916.5906971084073,0.08450175660313468,-12.4322815
Francis Poulenc Oboe Sonata FP. 185 - . Scherzo (Très animé) - Ingo Goritzki,classical,161.4990234375,76,0.22306876,0.059066307,1098.1301277206478,1054.560055005072,1880.9136263726296,0.07982037901509288,-9.188115
Banjo et violon,classical,172.265625,77,0.29254404,0.054788873,1111.6933691848308,1266.8728274771229,2116.212203554325,0.06503324242937307,-8.651442
Jouez au piano avec Daniel Barenboim - Les Romances Sans Paroles de Mendelssohn,classical,143.5546875,61,0.23449065,0.12455542,518.1584812920114,609.9524735688237,768.2203546766157,0.03855229900348297,-8.919802
Nickelback - Rockstar [OFFICIAL VIDEO],rock,143.5546875,71,0.38484952,0.06208113,2500.140812811539,2352.123826770148,4973.953256518479,0.12869574484810373,-5.857878
Billy Idol - White Wedding Pt 1 (Official Music Video),rock,143.5546875,69,0.4455722,0.1372609,2268.491034808943,2241.254696521242,4612.413776031589,0.10438825766737617,2.1190667
The Killers - Mr. Brightside (Official Music Video),rock,143.5546875,70,0.31499073,0.18478003,2217.0339886774173,2065.796234502992,4389.665122962219,0.12081295048858359,-2.6447184
BURNING BRIDGES by JACK SCOTT,rock,80.74951171875,33,0.25380853,0.065413035,1132.3896170780429,1281.588209606982,2244.753092951819,0.05843615458107585,-7.8784304
Queen _ David Bowie - Under Pressure (Classic Queen Mix),rock,112.34714673913044,55,0.31326535,0.08230855,2143.511754841257,2142.003389512414,4223.732792998984,0.10829450766737617,-5.459206
Billy Joel - Piano Man (Official Video),rock,172.265625,86,0.33269918,0.030251922,1796.7288388556783,2071.8507190266523,3568.5034217480165,0.09426586989647832,-9.60715
"Peter Frampton - Baby, I Love Your Way - 721977 - Oakland Coliseum Stadium (Official)",rock,151.99908088235293,72,0.41704044,0.1346822,2051.3079612326633,1607.3388671689893,3756.2439531733744,0.14446133356714397,-1.80901
Bryan Adams - Summer Of _69 (Official Music Video),rock,135.99917763157896,68,0.31822136,0.14680359,2577.60143903357,2394.724026940195,5301.309610372727,0.12719046294504643,-3.4111207
DEF LEPPARD - Pour Some Sugar On Me (Official Music Video),rock,112.34714673913044,55,0.4400837,0.040929217,2306.8398967462535,1939.4360478404951,4161.39983658451,0.14515067180243807,-8.902194
I See Red - Everybody Loves An Outlaw (Lyrics),rock,161.4990234375,76,0.2552611,0.050291024,1182.7424236120883,1172.4041526584342,2213.2532834268577,0.06400603775638544,-17.278162
Bring Me The Horizon - Parasite Eve (Official Video),rock,103.359375,49,0.40707672,0.14481091,1810.445100103518,1797.137000177427,3404.054416148655,0.09093180086590558,-3.952295
Bon Jovi - Livin_ On A Prayer (Official Music Video),rock,123.046875,28,0.3793185,0.10529846,1790.4549235934594,1965.0994595282937,3803.1353362942627,0.07818697997291021,-3.8919432
Billy Joel - It_s Still Rock and Roll to Me (Official Video),rock,135.99917763157896,67,0.40566313,0.10335946,1914.6115571501575,2430.7748469066737,4304.373972039473,0.05428009505611455,0.38746586
The Beatles - Here Comes The Sun (2019 Mix),rock,129.19921875,65,0.2845602,0.07197402,2015.5856692857355,2319.1418080324916,4398.381736920714,0.08232452109133127,-9.27535
Naked Eyes - Always Something There To Remind Me (Official Video),rock,73.828125,36,0.411711,0.050523452,2788.4905733332694,2607.7592803316447,5724.173720037974,0.14968541384481424,-4.4647202
The Rolling Stones - Angie - OFFICIAL PROMO (Version 1),rock,129.19921875,53,0.25522795,0.012022169,1098.8810399046806,1310.376577838294,2190.2117560891543,0.0542048876499613,-17.23019
ACDC - You Shook Me All Night Long (Official Video),rock,123.046875,60,0.40943512,0.07333822,2320.2449649430273,1884.627099904604,4291.065719179324,0.14740878362035603,-7.756761
"Pink Floyd - Another Brick In The Wall, Part Two (Official Music Video)",rock,103.359375,48,0.40856153,0.031038547,1779.2302165838325,2225.048483013693,3879.918205332092,0.06483520885739164,-7.1954455
Toto - Africa (Official Music Video),rock,92.28515625,41,0.39310625,0.068166554,2034.655315626157,2489.5256406589865,4535.264242544263,0.07361293355746903,-3.926688
I Am Legion [Noisia x Foreign Beggars] - Powerplay,rock,151.99908088235293,74,0.47371525,0.3129341,2179.9884097159384,2248.694348446251,4578.255649247775,0.07653090533088236,5.3561664
_Silly Love Songs_ (from _Rockshow_) - Paul McCartney And Wings,rock,123.046875,61,0.4405638,0.08843639,1881.2715954413673,1946.7823600414815,3501.6454926954334,0.1034249226006192,-4.7533946
Toploader - Dancing in the Moonlight (Official Video),rock,117.45383522727273,58,0.29412156,0.13193196,1839.8921790142485,1989.3009201035588,3709.4442361648607,0.09438831813564241,-1.2562939
Boston - More Than A Feeling (HQ),rock,107.666015625,46,0.36248526,0.16220966,1971.343639837203,2341.35243188841,4433.089860378774,0.07599765080785603,-0.15442172
Five Finger Death Punch - A Little Bit Off (Official Music Video),rock,99.38401442307692,29,0.30307132,0.02550872,1566.3159752043268,1908.4787831432243,3195.439010950803,0.0687709371371904,-9.949723
Queen - Another One Bites the Dust (Official Video),rock,112.34714673913044,34,0.43296933,0.0613718,1618.25629630458,1732.8085562224032,3244.622046881047,0.06943117501934984,-8.6117935
Nickelback - How You Remind Me [OFFICIAL VIDEO],rock,86.1328125,39,0.29885444,0.09204253,2350.3411839053933,2335.3223635960594,5065.752701419795,0.10867432396478328,-6.251593
ACDC - Hells Bells (Official Video),rock,95.703125,46,0.31027883,0.05609915,801.7446492173943,1030.1190295237122,1405.799832654073,0.04541733685661765,-9.850604
Trippie Redd Dreamer (Official Visualizer),rock,123.046875,60,0.24421804,0.17311884,2708.112928747362,2363.7864720537436,5348.725990319031,0.12750640963622292,-10.882119
Bon Jovi - Wanted Dead Or Alive (Official Music Video),rock,143.5546875,64,0.39060283,0.09892773,2648.6795199037597,2571.895759747378,5682.498972039473,0.15721031165344426,0.6077142
Queen - We Are The Champions (Official Live Video),rock,103.359375,49,0.29651546,0.1019999,1941.0614842380535,1930.7109638318232,3729.035784364116,0.09784143406540248,-6.999403
Bruce Springsteen - Dancing In the Dark (Official Video),rock,73.828125,36,0.37383795,0.13080215,2554.4532707773405,2487.8148919923788,5405.5339801422215,0.1221243560129644,0.8640321
Metallica Nothing Else Matters (Official Music Video),rock,143.5546875,68,0.23321716,0.033528678,1407.2819157277365,1854.5807863373263,2969.3570447041893,0.058939930824303405,-12.323047
Crowded House - Don_t Dream It_s Over (Official Video),rock,161.4990234375,51,0.41995198,0.020187605,1671.6914752580924,2215.7981437309054,4150.866566944417,0.049987604005417956,-12.378442
Rod Stewart - Baby Jane (Official Video),rock,123.046875,61,0.37934163,0.13626134,2959.681096208924,2599.9435108042626,6050.446747109617,0.14709888375580496,1.0534782
Evanescence - Bring Me To Life (Official Music Video),rock,95.703125,38,0.3271405,0.12653844,1300.1137572172386,1682.9917711986484,2479.3350078004064,0.05327178671633127,1.6991336
Eagles - Hotel California (Lyrics),rock,99.38401442307692,49,0.37267032,0.068648145,1585.8822015302046,1908.4918799988664,3301.013372557082,0.06323053224167957,-1.4756583
Bruce Springsteen - I_m On Fire (Official Video),rock,143.5546875,69,0.5443606,0.029759487,2577.547948271953,2295.4961784015777,5091.7942106170185,0.16042079866486067,-7.4838767
Ruggernaut - Let Me Be Free,rock,92.28515625,43,0.41112575,0.20729627,2053.43585928432,2230.736241735041,4277.440801567337,0.08919484991776316,3.8913481
Kid Rock - All Summer Long (Video),rock,103.359375,50,0.3724963,0.14226379,2568.029188358785,2552.25416953734,5485.075165834221,0.10569399429179567,1.7843422
The Fray - How to Save a Life (New Video Version),rock,83.35433467741936,38,0.2217302,0.08146802,1587.0153766400765,1648.6235096542812,2986.990271411813,0.07427014802631579,-10.012489
Pink Floyd - Wish You Were Here,rock,117.45383522727273,59,0.30921865,0.0059757507,1894.5890287394548,1552.4989330350268,3013.2567792485006,0.13578602699303405,-18.188492
Disturbed - The Sound Of Silence [Official Music Video],rock,86.1328125,23,0.13753587,0.038962353,710.3164762514169,879.5117762291966,1470.4327751608455,0.029753788336880804,-19.746817
No Doubt - Don_t Speak,rock,151.99908088235293,74,0.4566456,0.014808503,2627.2296493023036,2406.034409082272,5156.668818329141,0.15802512154121517,-11.007993
4 Non Blondes - What_s Up (Official Video),rock,129.19921875,59,0.4059757,0.038494624,2185.0240942602686,2336.6949388735184,4831.729116528396,0.08665064761513158,-7.302083
Starship - Nothing_s Gonna Stop Us Now (Official Music Video),rock,95.703125,47,0.44648024,0.113183476,2700.0206287472306,2872.3246320745443,6348.178280101103,0.09995328826431889,2.6701279
Is This Love (2003 Remaster),rock,89.10290948275862,24,0.4425686,0.14817512,1897.4216741763596,1885.228481183907,3837.843459752322,0.10148615881385449,1.1005249
Bruce Springsteen - Born in the U.S.A.,rock,58.72691761363637,27,0.42257223,0.031128902,2640.108900638067,2105.740035489376,4892.778747369631,0.16758137516931115,-11.434869
Led Zeppelin - Stairway To Heaven (Official Audio),rock,143.5546875,70,0.2652851,0.021224784,1247.7220102110389,1794.0930023687288,2486.7432963368324,0.051452825682082044,-14.906868
Guns N_ Roses - Sweet Child O_ Mine (Official Music Video),rock,129.19921875,62,0.26602185,0.05527785,2354.8907825928413,1964.1555522528488,4452.12307862084,0.12367801252902477,-12.163726
Van Morrison - Brown Eyed Girl (Audio),rock,143.5546875,69,0.37050873,0.08548888,2100.2094156237504,2283.69736275462,4461.364689404751,0.0989733244243421,-0.18731676
The Pretty Reckless - Death By Rock And Roll (Official Lyric Video),rock,95.703125,43,0.436982,0.19586897,2499.829729879332,2569.425212816116,5275.276434458447,0.1095938195385062,-1.1444741
Queen Bohemian Rhapsody (Official Video Remastered),rock,143.5546875,66,0.2965459,0.053606972,2310.544829130876,2108.3984514806893,4231.107748403638,0.12715909503192724,-15.618069
Bon Jovi - You Give Love A Bad Name (Official Music Video),rock,123.046875,47,0.42207542,0.11383594,2467.2493349338392,2060.5320305367263,4599.788852372775,0.15601152827496131,-3.0537472
Fleetwood Mac - The Chain,rock,75.99954044117646,34,0.39381954,0.0101285,1486.5265275551237,1787.011623123927,2804.2080433376063,0.071044921875,-17.917543
Huey Lewis _ The News - The Power Of Love (Official Video),rock,117.45383522727273,56,0.44486433,0.13093217,1399.61513361737,1467.4308176450975,2736.2584542194754,0.07829128773219814,0.9817002
Journey - Don_t Stop Believin_ (Audio),rock,117.45383522727273,55,0.2971708,0.065070406,1552.1773492466332,1703.8639893492907,3278.9885057384386,0.0757999951625387,-9.485219
Queen - Don_t Stop Me Now (Official Video),rock,99.38401442307692,38,0.26611817,0.03617657,2084.168718243297,1860.514025126896,3726.569132612955,0.11532923459268576,-16.576447
Numb (Official Video) - Linkin Park,rock,112.34714673913044,46,0.32945704,0.115381815,2249.7178687438177,2212.9578447969907,4411.898321854441,0.1084354743130805,-1.8942906
Fleetwood Mac - Dreams [with lyrics],rock,123.046875,59,0.42212826,0.032269858,1427.7214122252253,2032.1551239904645,2964.623739992502,0.04719963900445046,-5.79141
Cutting Crew - (I Just) Died In Your Arms (Official Video),rock,123.046875,60,0.3660721,0.01955977,2235.125472763149,2568.575269397174,4544.422520498742,0.09883311363196594,-12.770795
ACDC - Thunderstruck (Official Video),rock,135.99917763157896,66,0.41650707,0.0430042,3082.6818998137096,2338.483269500949,5616.366038602941,0.2031930267995356,-11.291056
Electric Light Orchestra - Mr. Blue Sky (Official Video),rock,86.1328125,42,0.4642572,0.045291103,2776.8794814798375,2296.397964351945,5218.993441460671,0.17003903226586686,-8.521884
Survivor - Eye Of The Tiger (Official Music Video),rock,143.5546875,69,0.4134834,0.04052642,2360.3715880641244,2346.486005501725,4835.795758604634,0.11113084728134674,-5.8884826
Guns N_ Roses - Paradise City,rock,95.703125,43,0.3891019,0.062254872,2105.8879479490383,1769.795516156962,3945.0178116836782,0.1412807027621904,-9.477834
Asher Lev archival May 2018 Reel 1,rock,129.19921875,65,0.43152246,0.05517708,2604.9120645734174,2441.0300360170795,5363.700899767802,0.14204298084365324,-7.0973516
Manfred Mann - Blinded by the Light,rock,143.5546875,68,0.4264305,0.039429966,3166.114863444192,2599.8265423376824,6270.078752358262,0.18687755478424922,-10.935841
Queen - We Will Rock You (Official Video),rock,80.74951171875,29,0.4583268,0.058211844,1692.9615560094912,1637.0691198331172,3203.8472934404026,0.09505271321110681,-8.638912
Guns N_ Roses - Welcome To The Jungle,rock,135.99917763157896,55,0.37194872,0.07928057,2052.7292909311245,1955.9660255884844,3929.2512403553114,0.10958172588525542,-6.4140515
Phil Collins - In The Air Tonight (Official Music Video),rock,95.703125,44,0.41958532,0.011636675,1703.5222744042276,2117.6990688729225,3675.286109381047,0.07322102360681114,-13.431008
ZZ Top - Sharp Dressed Man (Official Music Video),rock,123.046875,60,0.4445509,0.098291025,1735.6680798421935,1830.5765924985317,3714.110874613003,0.07454338900445047,0.76972836
Jet AirlinerSteve Miller Band,rock,117.45383522727273,59,0.40239745,0.17178848,1860.1661473503643,1988.2034843300332,3879.0182107742357,0.0888728563999613,1.6814333
Electric light orchestra - Don_t bring me down video,rock,117.45383522727273,54,0.4301985,0.075012796,2330.2586614278966,2519.158800519287,5023.152959014609,0.09485467963912539,-0.8967559
Corey Hart - Sunglasses At Night (Official Video),rock,129.19921875,63,0.26596725,0.022815427,1614.3463691974016,2110.9116826395048,3297.6633928139513,0.0519535785119969,-12.035329
Tom Petty - Free Fallin_,rock,86.1328125,38,0.26138204,0.026407761,1932.9858633475772,2087.1147845475143,4068.5420647494193,0.0865221525493421,-12.505434
Metallica Enter Sandman (Official Music Video),rock,123.046875,53,0.42760134,0.11375687,2208.494012962899,2299.5246956816395,4701.863235142947,0.09658218242066563,-2.7849195
Teenage Time Killers - Ode to Sean Hannity feat. Jello Biafra,rock,117.45383522727273,57,0.44589615,0.054621197,2480.6964639058283,2168.127573130853,4774.112798259724,0.14400971120356038,-8.0794935
Let It Be (Remastered 2009),rock,71.77734375,37,0.26611453,0.052406687,1058.9008815872778,1382.1684360835764,1829.872268346072,0.04975177776702786,-10.332759
Joan Jett _ The Blackhearts - I Love Rock N Roll,rock,99.38401442307692,43,0.44323665,0.091993846,2277.8334337203078,1695.179230639762,3964.0343633598586,0.15911090484713622,-3.421686
Daryl Hall _ John Oates - Kiss on my list (retro video _ audio edited) HQ,rock,123.046875,57,0.41279858,0.1416425,2168.645955377671,2162.7520680025423,4360.681964886077,0.11169055667085913,-0.8353139
Eagles - Take It Easy -HD,rock,135.99917763157896,65,0.34964678,0.099530116,1922.613648456394,2300.9248267551898,4192.6329810552925,0.07789975570820433,-0.79111826
The Police - Every Breath You Take,rock,117.45383522727273,58,0.36179483,0.15263808,1203.4795245814469,1693.4193195507626,2534.2430091125675,0.04051676180340557,1.1758162
Van Halen - Jump (Official Music Video),rock,129.19921875,59,0.40910512,0.055677295,2821.906593741312,2806.11518192157,6255.120509475378,0.11178277077689629,-2.5257792
Lynyrd Skynyrd - Sweet Home Alabama,rock,198.76802884615384,96,0.33131444,0.10153223,1717.7270693259643,1813.1832936161036,3449.370808793295,0.08654936326915634,-2.4590623
Mrs. GREEN APPLE - インフェルノInferno,rock,92.28515625,44,0.48759288,0.3023197,2742.205742664011,2466.030650381706,5411.575610275977,0.14332830942821206,6.5658927
The Calling - Wherever You Will Go (Official Video),rock,112.34714673913044,55,0.31172225,0.1262285,2087.022367424399,2559.555666372389,4793.237682614164,0.06582310915731424,-6.068427
Creedence Clearwater Revival Have You Ever Seen The Rain,rock,117.45383522727273,53,0.35468754,0.09532067,2009.4973053646129,2308.911630124743,4540.397544837219,0.07762386924342106,-2.9855347
Linkin Park feat. Jay-Z - NumbEncore (Collision Course 2004),rock,99.38401442307692,48,0.34582153,0.11251895,2578.4532103858746,2084.2009263859804,4567.814045720056,0.15142841161958204,-7.9854774
U2 - With Or Without You,rock,107.666015625,31,0.4869125,0.020760098,1762.2189817770727,1972.8617277151495,3856.776678599071,0.023612480045472135,-17.039349
Def Leppard - Photograph - (In The Round In Your Face 1988) (HQ),rock,143.5546875,67,0.5372034,0.09266772,2874.9654711592198,2114.072357306001,5249.543256730118,0.21094770401993035,-3.709292
In The End (Official Video) - Linkin Park,rock,103.359375,51,0.35566503,0.08542833,1997.5214703147626,1880.3040915761935,3861.2183184077494,0.104867090750774,-7.4365616
ACDC - Back In Black (Official Video),rock,89.10290948275862,45,0.5391101,0.09175878,3109.593532709172,2530.7495880407287,5944.005724077254,0.19049431295955882,-4.2442126
The Human League - Don_t You Want Me,rock,117.45383522727273,58,0.42738906,0.057276934,2476.474710371088,2351.6067790598754,5058.144414092734,0.10134330253482972,-3.4519808
ACDC - Highway to Hell (Official Video),rock,117.45383522727273,57,0.44562525,0.09895412,2721.259648584158,2310.483547000123,5210.451826443982,0.1563006421729876,-3.7771733
Bad Wolves - Sober (From the Sno Babies Movie),rock,78.30255681818181,38,0.30290425,0.06644534,2613.2996084199804,2385.029599630487,5178.86868408959,0.14594734121033281,-10.964874
Matt Stell - Prayed For You (Official Music Video),country,92.28515625,37,0.2730989,0.020669084,1967.451701652165,2143.6883480702504,4122.733403728474,0.08246019676373839,-18.435877
Zac Brown Band - Chicken Fried (Full Version Video)The Foundation,country,83.35433467741936,17,0.23524149,0.013091322,244.58854677161557,454.493679216716,452.28893173737424,0.007674556767608359,-20.607847
Luke Combs - She Got the Best of Me,country,117.45383522727273,53,0.43980595,0.031334825,1695.9244788479189,1956.284180505649,3366.721308563516,0.07551466053115326,-5.8974333
Shania Twain - Youre Still The One (Official Music Video),country,135.99917763157896,53,0.35842583,0.021815864,2452.8199430727277,2487.88792756624,5208.918502382449,0.10489845866389319,-12.266339
Marc Cohn - Walking in Memphis (Official Music Video),country,86.1328125,38,0.22617926,0.04071786,2375.4067868304173,2273.6027354952475,4948.711742483794,0.10294684537054953,-16.00452
Old Dominion - One Man Band,country,151.99908088235293,73,0.24160157,0.12104483,1546.2029632313725,1638.315150429831,3114.222835387239,0.07053736636513158,-12.060893
Diplo presents Thomas Wesley - Heartless feat. Morgan Wallen (Official Music Video),country,112.34714673913044,56,0.22815606,0.115319975,1747.4639526701903,1778.3193535642217,3204.663955168827,0.09116762710429567,-10.706475
Thomas Rhett - Beer Cant Fix ft. Jon Pardi,country,112.34714673913044,52,0.33334565,0.07508525,2318.892330004499,2500.6905187455277,4765.3711844524,0.09289475195917182,-6.9873204
Luke Combs - Even Though I_m Leaving (Official Video),country,151.99908088235293,77,0.33262876,0.18804309,1936.295984135175,2337.9161132285767,4149.733240464155,0.07396364950174149,0.26833132
Sam Hunt - Body Like A Back Road (Official Audio),country,99.38401442307692,48,0.34783947,0.15277505,2036.6961928553055,2145.122120279167,3977.4259490494387,0.102652440499226,-5.418771
Dustin Lynch - Ridin_ Roads (Official Music Video),country,143.5546875,64,0.36059186,0.14116304,2065.5933046979944,2309.199515260724,4303.407311218073,0.08816499975812693,-2.72328
Dolly Parton - Jolene (Audio),country,112.34714673913044,52,0.29315224,0.09732265,1754.1599123221945,2290.6226276177376,3941.1845015298472,0.05946411510739164,-1.4345047
Diplo Presents Thomas Wesley - Dance With Me (ft. Thomas Rhett _ Young Thug) (Music Video),country,129.19921875,61,0.35592383,0.122053616,2538.6253962544747,2483.9748375480785,5285.884703645027,0.11294565112229102,-4.3396792
Brad Paisley - No I in Beer (Audio),country,83.35433467741936,41,0.39933258,0.21312205,2324.938195179373,2323.5394166773635,4766.862842099216,0.1082790126741486,3.012561
Maren Morris - The Bones (Official Video),country,103.359375,51,0.24010575,0.14290108,1208.5694306341327,1539.9589752286083,2427.2269895571303,0.047354588936726005,-5.1062846
Taylor Swift - Mine (US Version),country,123.046875,55,0.27713037,0.042111147,2019.425826389562,2145.5765227173592,4157.066529454092,0.09326625386996903,-8.198469
Luke Combs - Hurricane (Official Video),country,151.99908088235293,67,0.40010104,0.09001697,1673.1663710689063,2091.813453677449,3557.7201536196303,0.06087793875773994,-1.1028473
Gabby Barrett - I Hope (Official Video),country,151.99908088235293,69,0.37698132,0.10033072,1217.2066426606586,1638.0755335900142,2562.2761729331946,0.04455112894253096,-6.640469
